date,value
2019-07-18,329422
2019-07-19,188510
2019-07-20,695206
2019-07-21,911271
2019-07-22,1383904
2019-07-23,792073
2019-07-24,1236319
2019-07-25,550820
2019-07-26,759683
2019-07-27,2235889
2019-07-28,331401
2019-07-29,1755465
2019-07-30,583348
2019-07-31,49178
2019-08-01,1638325
2019-08-02,1316129
2019-08-03,387805
2019-08-04,294774
2019-08-05,741409
2019-08-06,935525
2019-08-07,422594
2019-08-08,652103
2019-08-09,948388
2019-08-10,1021065
2019-08-11,1255443
2019-08-12,2560029
2019-08-13,942086
2019-08-14,488253
2019-08-15,1247643
2019-08-16,1300341
2019-08-17,313700
2019-08-18,166670
2019-08-19,1426850
2019-08-20,310693
2019-08-21,1820884
2019-08-22,863937
2019-08-23,1064014
2019-08-24,658699
2019-08-25,687240
2019-08-26,1050559
2019-08-27,286068
2019-08-28,968075
2019-08-29,1013503
2019-08-30,1075629
2019-08-31,672447
2019-09-01,441505
2019-09-02,688972
2019-09-03,1598997
2019-09-04,225266
2019-09-05,807978
2019-09-06,450541
2019-09-07,966701
2019-09-08,1066046
2019-09-09,767997
2019-09-10,636618
2019-09-11,542737
2019-09-12,1498688
2019-09-13,616392
2019-09-14,2046825
2019-09-15,1541714
2019-09-16,1889148
2019-09-17,1437590
2019-09-18,712933
2019-09-19,1854759
2019-09-20,1132105
2019-09-21,1122538
2019-09-22,513171
2019-09-23,1110780
2019-09-24,1761457
2019-09-25,437455
2019-09-26,795890
2019-09-27,1723209
2019-09-28,689568
2019-09-29,839404
2019-09-30,621885
2019-10-01,1571111
2019-10-02,1065528
2019-10-03,1033988
2019-10-04,600274
2019-10-05,603459
2019-10-06,1577307
2019-10-07,1114645
2019-10-08,49123
2019-10-09,949736
2019-10-10,447427
2019-10-11,875240
2019-10-12,1167610
2019-10-13,576601
2019-10-14,694708
2019-10-15,1285932
2019-10-16,331265
2019-10-17,954636
2019-10-18,1790576
2019-10-19,1502921
2019-10-20,1361771
2019-10-21,748694
2019-10-22,773959
2019-10-23,1556474
2019-10-24,902220
2019-10-25,167498
2019-10-26,1433899
2019-10-27,503357
2019-10-28,728663
2019-10-29,463285
2019-10-30,765918
2019-10-31,669570
2019-11-01,1408365
2019-11-02,755036
2019-11-03,709740
2019-11-04,1066870
2019-11-05,1151962
2019-11-06,985593
2019-11-07,452243
2019-11-08,1154035
2019-11-09,505423
2019-11-10,1645962
2019-11-11,491143
2019-11-12,1180946
2019-11-13,481503
2019-11-14,1011004
2019-11-15,963631
2019-11-16,976692
2019-11-17,604372
2019-11-18,1028932
2019-11-19,1274782
2019-11-20,576922
2019-11-21,1866286
2019-11-22,1596653
2019-11-23,1193551
2019-11-24,583439
2019-11-25,622880
2019-11-26,862181
2019-11-27,657446
2019-11-28,690139
2019-11-29,1453744
2019-11-30,874492
2019-12-01,873494
2019-12-02,848240
2019-12-03,1220144
2019-12-04,624005
2019-12-05,166850
2019-12-06,503258
2019-12-07,634933
2019-12-08,1135022
2019-12-09,503258
2019-12-10,942612
2019-12-11,843001
2019-12-12,1659405
2019-12-13,535601
2019-12-14,668339
2019-12-15,1121721
2019-12-16,872714
2019-12-17,1663425
2019-12-18,1358257
2019-12-19,1472879
2019-12-20,420881
2019-12-21,859248
2019-12-22,668478
2019-12-23,1266505
2019-12-24,755464
2019-12-25,266283
2019-12-26,76748
2019-12-27,0
2019-12-28,489571
2019-12-29,1050115
2019-12-30,1498973
2019-12-31,1825357
2020-01-01,597839
2020-01-02,664651
2020-01-03,1082550
2020-01-04,159335
2020-01-05,403194
2020-01-06,353457
2020-01-07,848317
2020-01-08,1325490
2020-01-09,335550
2020-01-10,740729
2020-01-11,1171426
2020-01-12,1565130
2020-01-13,373281
2020-01-14,1501373
2020-01-15,1384274
2020-01-16,931342
2020-01-17,20016
2020-01-18,731426
2020-01-19,339809
2020-01-20,1207653
2020-01-21,1820608
2020-01-22,405271
2020-01-23,286846
2020-01-24,828919
2020-01-25,731721
2020-01-26,629449
2020-01-27,1479103
2020-01-28,547366
2020-01-29,359416
2020-01-30,98869
2020-01-31,389446
2020-02-01,86505
2020-02-02,609068
2020-02-03,1354055
2020-02-04,866182
2020-02-05,322665
2020-02-06,637339
2020-02-07,1406506
2020-02-08,709357
2020-02-09,681821
2020-02-10,917931
2020-02-11,851371
2020-02-12,1262343
2020-02-13,850509
2020-02-14,498397
2020-02-15,556009
2020-02-16,1923469
2020-02-17,950899
2020-02-18,1163679
2020-02-19,373385
2020-02-20,2127292
2020-02-21,421526
2020-02-22,518994
2020-02-23,499352
2020-02-24,614002
2020-02-25,880811
2020-02-26,1132682
2020-02-27,1286685
2020-02-28,1784364
2020-02-29,815474
2020-03-01,803650
2020-03-02,1459587
2020-03-03,1224373
2020-03-04,618496
2020-03-05,898016
2020-03-06,289949
2020-03-07,774604
2020-03-08,896889
2020-03-09,576752
2020-03-10,166870
2020-03-11,1595394
2020-03-12,1385543
2020-03-13,1092274
2020-03-14,1084198
2020-03-15,338839
2020-03-16,303832
2020-03-17,1845969
2020-03-18,471197
2020-03-19,1257496
2020-03-20,924571
2020-03-21,298270
2020-03-22,970566
2020-03-23,670292
2020-03-24,285189
2020-03-25,443728
2020-03-26,696220
2020-03-27,852179
2020-03-28,1094484
2020-03-29,1181717
2020-03-30,649639
2020-03-31,761415
2020-04-01,817461
2020-04-02,1359194
2020-04-03,506323
2020-04-04,872543
2020-04-05,1220058
2020-04-06,2109957
2020-04-07,594735
2020-04-08,991283
2020-04-09,747057
2020-04-10,1538107
2020-04-11,1855983
2020-04-12,684737
2020-04-13,2036978
2020-04-14,1763785
2020-04-15,876467
2020-04-16,1729110
2020-04-17,631146
2020-04-18,886297
2020-04-19,1566189
2020-04-20,699107
2020-04-21,1829846
2020-04-22,932771
2020-04-23,1921920
2020-04-24,596100
2020-04-25,375670
2020-04-26,1913065
2020-04-27,1926811
2020-04-28,1487210
2020-04-29,1005139
2020-04-30,1884807
2020-05-01,740417
2020-05-02,717137
2020-05-03,847477
2020-05-04,674407
2020-05-05,1651308
2020-05-06,1265903
2020-05-07,587773
2020-05-08,1295455
2020-05-09,2057970
2020-05-10,1614733
2020-05-11,578579
2020-05-12,1048788
2020-05-13,1370474
2020-05-14,1278369
2020-05-15,391490
2020-05-16,1650073
2020-05-17,1475436
2020-05-18,2046202
2020-05-19,750662
2020-05-20,747080
2020-05-21,499505
2020-05-22,735448
2020-05-23,969572
2020-05-24,1305953
2020-05-25,219337
2020-05-26,1183083
2020-05-27,1615112
2020-05-28,1559055
2020-05-29,846898
2020-05-30,1416107
2020-05-31,1622318
2020-06-01,1214635
2020-06-02,351713
2020-06-03,1058432
2020-06-04,871863
2020-06-05,884594
2020-06-06,646569
2020-06-07,770701
2020-06-08,719712
2020-06-09,861299
2020-06-10,638611
2020-06-11,262645
2020-06-12,726751
2020-06-13,1159174
2020-06-14,617313
2020-06-15,1242805
2020-06-16,1649426
2020-06-17,867311
2020-06-18,660317
2020-06-19,1169593
2020-06-20,1232232
2020-06-21,2337127
2020-06-22,368531
2020-06-23,555625
2020-06-24,1005346
2020-06-25,817546
2020-06-26,1509785
2020-06-27,200430
2020-06-28,675688
2020-06-29,1140262
2020-06-30,853612
2020-07-01,1159625
2020-07-02,1526138
2020-07-03,1137503
2020-07-04,611452
2020-07-05,971980
2020-07-06,1729546
2020-07-07,739390
2020-07-08,1387625
2020-07-09,322275
2020-07-10,505226
2020-07-11,1259313
2020-07-12,971305
2020-07-13,352442
2020-07-14,377685
2020-07-15,1809996
2020-07-16,1545161
2020-07-17,1539524
2020-07-18,1872370
2020-07-19,1330777
2020-07-20,1403911
2020-07-21,826280
2020-07-22,957076
2020-07-23,975173
2020-07-24,523839
2020-07-25,786068
2020-07-26,799376
2020-07-27,1224543
2020-07-28,1094220
2020-07-29,1398840
2020-07-30,541115
2020-07-31,1226130
2020-08-01,565911
2020-08-02,1161475
2020-08-03,1177367
2020-08-04,677992
2020-08-05,1155921
2020-08-06,360598
2020-08-07,1199939
2020-08-08,1250308
2020-08-09,265485
2020-08-10,1126111
2020-08-11,992576
2020-08-12,139256
2020-08-13,796401
2020-08-14,1095991
2020-08-15,1855695
2020-08-16,1129514
2020-08-17,304145
2020-08-18,418917
2020-08-19,1530492
2020-08-20,532278
2020-08-21,412998
2020-08-22,1470780
2020-08-23,1274099
2020-08-24,1710754
2020-08-25,1175712
2020-08-26,1103906
2020-08-27,750655
2020-08-28,799320
2020-08-29,758510
2020-08-30,507037
2020-08-31,431174
2020-09-01,835586
2020-09-02,1097142
2020-09-03,1431805
2020-09-04,957407
2020-09-05,870490
2020-09-06,420240
2020-09-07,1452393
2020-09-08,160497
2020-09-09,691905
2020-09-10,1119728
2020-09-11,651069
2020-09-12,1466487
2020-09-13,501435
2020-09-14,248685
2020-09-15,1566591
2020-09-16,1789003
2020-09-17,959966
2020-09-18,678180
2020-09-19,781900
2020-09-20,377112
2020-09-21,861956
2020-09-22,485356
2020-09-23,615094
2020-09-24,1131124
2020-09-25,1175680
2020-09-26,879524
2020-09-27,375700
2020-09-28,1126591
2020-09-29,791020
2020-09-30,1466777
2020-10-01,209236
2020-10-02,133049
2020-10-03,1124783
2020-10-04,876756
2020-10-05,1155174
2020-10-06,759719
2020-10-07,708800
2020-10-08,853544
2020-10-09,1715049
2020-10-10,679714
2020-10-11,545279
2020-10-12,1723907
2020-10-13,845165
2020-10-14,453716
2020-10-15,1349923
2020-10-16,717398
2020-10-17,337394
2020-10-18,749516
2020-10-19,1595878
2020-10-20,759210
2020-10-21,693807
2020-10-22,1494599
2020-10-23,615296
2020-10-24,1073242
2020-10-25,813257
2020-10-26,1627992
2020-10-27,785043
2020-10-28,1093229
2020-10-29,392194
2020-10-30,1126552
2020-10-31,1040715
2020-11-01,1355211
2020-11-02,391066
2020-11-03,692155
2020-11-04,1165894
2020-11-05,930613
2020-11-06,632393
2020-11-07,493218
2020-11-08,592518
2020-11-09,1768556
2020-11-10,1280786
2020-11-11,415644
2020-11-12,446247
2020-11-13,852484
2020-11-14,242338
2020-11-15,376388
2020-11-16,1349114
2020-11-17,949338
2020-11-18,1258866
2020-11-19,700775
2020-11-20,151126
2020-11-21,669772
2020-11-22,1266450
2020-11-23,1260810
2020-11-24,766813
2020-11-25,322755
2020-11-26,938452
2020-11-27,343629
2020-11-28,1036514
2020-11-29,1413864
2020-11-30,447246
2020-12-01,997119
2020-12-02,1040497
2020-12-03,474487
2020-12-04,280569
2020-12-05,642995
2020-12-06,1282296
2020-12-07,1050949
2020-12-08,1141938
2020-12-09,1254149
2020-12-10,1214421
2020-12-11,578082
2020-12-12,821804
2020-12-13,333800
2020-12-14,1218222
2020-12-15,732781
2020-12-16,124873
2020-12-17,714418
2020-12-18,1056856
2020-12-19,47152
2020-12-20,1308176
2020-12-21,777955
2020-12-22,1386714
2020-12-23,926420
2020-12-24,828608
2020-12-25,590566
2020-12-26,1789283
2020-12-27,248358
2020-12-28,1173167
2020-12-29,1192680
2020-12-30,485555
2020-12-31,1267818
2021-01-01,926239
2021-01-02,294142
2021-01-03,325100
2021-01-04,773203
2021-01-05,439715
2021-01-06,1503002
2021-01-07,2143251
2021-01-08,511536
2021-01-09,857001
2021-01-10,477678
2021-01-11,439613
2021-01-12,951508
2021-01-13,74971
2021-01-14,828037
2021-01-15,1732462
2021-01-16,219703
2021-01-17,814430
2021-01-18,1221899
2021-01-19,917222
2021-01-20,783915
2021-01-21,1010630
2021-01-22,1035801
2021-01-23,459544
2021-01-24,997162
2021-01-25,705451
2021-01-26,976349
2021-01-27,1085629
2021-01-28,1004305
2021-01-29,1999963
2021-01-30,1382616
2021-01-31,873008
2021-02-01,1128478
2021-02-02,1780725
2021-02-03,731126
2021-02-04,1437087
2021-02-05,592325
2021-02-06,864677
2021-02-07,1543178
2021-02-08,793954
2021-02-09,1420511
2021-02-10,905292
2021-02-11,1288357
2021-02-12,1031885
2021-02-13,926142
2021-02-14,713493
2021-02-15,533885
2021-02-16,403640
2021-02-17,722059
2021-02-18,1593986
2021-02-19,497410
2021-02-20,1064675
2021-02-21,454235
2021-02-22,1297412
2021-02-23,819397
2021-02-24,1775975
2021-02-25,839229
2021-02-26,1100714
2021-02-27,729392
2021-02-28,221999
2021-03-01,1543296
2021-03-02,1539339
2021-03-03,1521216
2021-03-04,1037662
2021-03-05,461024
2021-03-06,897343
2021-03-07,452453
2021-03-08,309583
2021-03-09,938507
2021-03-10,1265013
2021-03-11,1038375
2021-03-12,789620
2021-03-13,362953
2021-03-14,1083659
2021-03-15,150444
2021-03-16,1100876
2021-03-17,368011
2021-03-18,1203762
2021-03-19,1301786
2021-03-20,1003437
2021-03-21,663287
2021-03-22,458389
2021-03-23,1027547
2021-03-24,881606
2021-03-25,1354765
2021-03-26,1113508
2021-03-27,597030
2021-03-28,725592
2021-03-29,595668
2021-03-30,711732
2021-03-31,538887
2021-04-01,363143
2021-04-02,853360
2021-04-03,646445
2021-04-04,1426293
2021-04-05,893265
2021-04-06,721954
2021-04-07,1527713
2021-04-08,524604
2021-04-09,1794572
2021-04-10,2202463
2021-04-11,264892
2021-04-12,472502
2021-04-13,781970
2021-04-14,1010583
2021-04-15,772504
2021-04-16,945401
2021-04-17,1697774
2021-04-18,666606
2021-04-19,1061119
2021-04-20,305902
2021-04-21,1148819
2021-04-22,1306867
2021-04-23,1097912
2021-04-24,1067739
2021-04-25,83009
2021-04-26,889332
2021-04-27,432460
2021-04-28,928716
2021-04-29,723117
2021-04-30,891986
2021-05-01,999476
2021-05-02,2406471
2021-05-03,749705
2021-05-04,514384
2021-05-05,414322
2021-05-06,462397
2021-05-07,1142047
2021-05-08,755505
2021-05-09,1042442
2021-05-10,377010
2021-05-11,1313548
2021-05-12,549690
2021-05-13,1745632
2021-05-14,2231290
2021-05-15,866275
2021-05-16,937237
2021-05-17,1099288
2021-05-18,76766
2021-05-19,1278873
2021-05-20,508256
2021-05-21,698256
2021-05-22,584932
2021-05-23,1720045
2021-05-24,960858
2021-05-25,102157
2021-05-26,713900
2021-05-27,369873
2021-05-28,1928431
2021-05-29,455545
2021-05-30,1009095
2021-05-31,569956
2021-06-01,1050801
2021-06-02,1109434
2021-06-03,395287
2021-06-04,690571
2021-06-05,934784
2021-06-06,1261582
2021-06-07,667753
2021-06-08,1292508
2021-06-09,760768
2021-06-10,681546
2021-06-11,918817
2021-06-12,1385934
2021-06-13,1415562
2021-06-14,886604
2021-06-15,905482
2021-06-16,940076
2021-06-17,75836
2021-06-18,1368079
2021-06-19,1035448
2021-06-20,1304367
2021-06-21,1325776
2021-06-22,1491585
2021-06-23,392999
2021-06-24,664792
2021-06-25,648031
2021-06-26,893940
2021-06-27,1086676
2021-06-28,622732
2021-06-29,1061818
2021-06-30,219712
2021-07-01,646481
2021-07-02,1072547
2021-07-03,1239327
2021-07-04,308898
2021-07-05,861543
2021-07-06,711145
2021-07-07,827347
2021-07-08,1160416
2021-07-09,401913
2021-07-10,824791
2021-07-11,407218
2021-07-12,701822
2021-07-13,921687
2021-07-14,1773508
2021-07-15,1347570
2021-07-16,1238902
2021-07-17,546319
2021-07-18,1604520
2021-07-19,1179566
2021-07-20,1007706
2021-07-21,846753
2021-07-22,985999
2021-07-23,451142
2021-07-24,1113359
2021-07-25,1181598
2021-07-26,1737153
2021-07-27,1883743
2021-07-28,350858
2021-07-29,710477
2021-07-30,1052620
2021-07-31,190913
2021-08-01,1107811
2021-08-02,678786
2021-08-03,1015451
2021-08-04,313587
2021-08-05,823026
2021-08-06,1875030
2021-08-07,570558
2021-08-08,844071
2021-08-09,604935
2021-08-10,1334452
2021-08-11,175924
2021-08-12,431854
2021-08-13,425582
2021-08-14,1458939
2021-08-15,866690
2021-08-16,1115564
2021-08-17,1166947
2021-08-18,1801863
2021-08-19,683243
2021-08-20,1012312
2021-08-21,448894
2021-08-22,1528080
2021-08-23,1641021
2021-08-24,280267
2021-08-25,811719
2021-08-26,1573111
2021-08-27,724001
2021-08-28,157848
2021-08-29,1634693
2021-08-30,301393
2021-08-31,332344
2021-09-01,1238052
2021-09-02,1201649
2021-09-03,640904
2021-09-04,1624152
2021-09-05,901646
2021-09-06,529568
2021-09-07,333276
2021-09-08,1273913
2021-09-09,85314
2021-09-10,662698
2021-09-11,759454
2021-09-12,781433
2021-09-13,920719
2021-09-14,888545
2021-09-15,1269833
2021-09-16,285811
2021-09-17,1019954
2021-09-18,181572
2021-09-19,1003287
2021-09-20,715512
2021-09-21,650793
2021-09-22,542188
2021-09-23,1052513
2021-09-24,937430
2021-09-25,722283
2021-09-26,952889
2021-09-27,650247
2021-09-28,758724
2021-09-29,346938
2021-09-30,961942
2021-10-01,1888879
2021-10-02,780592
2021-10-03,370250
2021-10-04,530350
2021-10-05,143676
2021-10-06,531832
2021-10-07,513997
2021-10-08,867879
2021-10-09,1597689
2021-10-10,220690
2021-10-11,532841
2021-10-12,280601
2021-10-13,1443902
2021-10-14,1512200
2021-10-15,945539
2021-10-16,704337
2021-10-17,1404442
2021-10-18,937463
2021-10-19,1004625
2021-10-20,1438416
2021-10-21,548723
2021-10-22,1722237
2021-10-23,1190819
2021-10-24,313591
2021-10-25,943914
2021-10-26,495004
2021-10-27,812973
2021-10-28,1878516
2021-10-29,686104
2021-10-30,546472
2021-10-31,494615
2021-11-01,152095
2021-11-02,548930
2021-11-03,297344
2021-11-04,150046
2021-11-05,808547
2021-11-06,868836
2021-11-07,292522
2021-11-08,1509373
2021-11-09,907795
2021-11-10,1332890
2021-11-11,133096
2021-11-12,310439
2021-11-13,1146600
2021-11-14,860684
2021-11-15,634486
2021-11-16,1026388
2021-11-17,728034
2021-11-18,519968
2021-11-19,1428942
2021-11-20,405621
2021-11-21,720620
2021-11-22,265625
2021-11-23,817849
2021-11-24,468247
2021-11-25,415419
2021-11-26,727508
2021-11-27,939990
2021-11-28,1854307
2021-11-29,1265237
2021-11-30,1066017
2021-12-01,640329
2021-12-02,609879
2021-12-03,341989
2021-12-04,1039551
2021-12-05,881688
2021-12-06,263952
2021-12-07,542013
2021-12-08,931182
2021-12-09,62385
2021-12-10,960525
2021-12-11,439159
2021-12-12,642184
2021-12-13,1740502
2021-12-14,1210254
2021-12-15,713945
2021-12-16,79360
2021-12-17,1223073
2021-12-18,1403449
2021-12-19,1098212
2021-12-20,621984
2021-12-21,1001653
2021-12-22,698092
2021-12-23,735200
2021-12-24,1409196
2021-12-25,1081980
2021-12-26,891792
2021-12-27,358964
2021-12-28,629417
2021-12-29,820989
2021-12-30,405286
2021-12-31,1818148
2022-01-01,427527
2022-01-02,304195
2022-01-03,714472
2022-01-04,936291
2022-01-05,889517
2022-01-06,828867
2022-01-07,1561792
2022-01-08,552261
2022-01-09,490789
2022-01-10,1352303
2022-01-11,668579
2022-01-12,317282
2022-01-13,902816
2022-01-14,746157
2022-01-15,253973
2022-01-16,357665
2022-01-17,1615932
2022-01-18,1331143
2022-01-19,435278
2022-01-20,1006303
2022-01-21,208064
2022-01-22,348673
2022-01-23,602647
2022-01-24,1247124
2022-01-25,570017
2022-01-26,860909
2022-01-27,1281648
2022-01-28,1163750
2022-01-29,1284081
2022-01-30,0
2022-01-31,819459
2022-02-01,262350
2022-02-02,668894
2022-02-03,1660727
2022-02-04,252076
2022-02-05,329501
2022-02-06,595054
2022-02-07,303087
2022-02-08,146809
2022-02-09,1566156
2022-02-10,1219300
2022-02-11,251783
2022-02-12,1150768
2022-02-13,870689
2022-02-14,733095
2022-02-15,905833
2022-02-16,785772
2022-02-17,1521068
2022-02-18,320284
2022-02-19,646137
2022-02-20,995606
2022-02-21,368948
2022-02-22,645413
2022-02-23,905943
2022-02-24,1918711
2022-02-25,807604
2022-02-26,481913
2022-02-27,1325587
2022-02-28,607056
2022-03-01,228560
2022-03-02,139211
2022-03-03,1521955
2022-03-04,1017690
2022-03-05,614537
2022-03-06,563137
2022-03-07,415934
2022-03-08,518213
2022-03-09,870948
2022-03-10,435074
2022-03-11,675553
2022-03-12,742940
2022-03-13,895264
2022-03-14,1462682
2022-03-15,185225
2022-03-16,272059
2022-03-17,379010
2022-03-18,746576
2022-03-19,1670982
2022-03-20,773461
2022-03-21,422146
2022-03-22,1144636
2022-03-23,892639
2022-03-24,417841
2022-03-25,329685
2022-03-26,901513
2022-03-27,568809
2022-03-28,461194
2022-03-29,1298682
2022-03-30,1150979
2022-03-31,1138196
2022-04-01,674994
2022-04-02,363619
2022-04-03,163680
2022-04-04,579841
2022-04-05,886022
2022-04-06,825048
2022-04-07,977682
2022-04-08,450910
2022-04-09,597575
2022-04-10,1081328
2022-04-11,397908
2022-04-12,1266237
2022-04-13,277513
2022-04-14,1121110
2022-04-15,714648
2022-04-16,1092523
2022-04-17,1130259
2022-04-18,133413
2022-04-19,1240795
2022-04-20,474531
2022-04-21,1881192
2022-04-22,856769
2022-04-23,1226677
2022-04-24,470763
2022-04-25,503425
2022-04-26,601184
2022-04-27,671480
2022-04-28,648202
2022-04-29,342158
2022-04-30,778911
2022-05-01,1200394
2022-05-02,1092500
2022-05-03,639840
2022-05-04,802566
2022-05-05,498434
2022-05-06,128674
2022-05-07,817881
2022-05-08,457422
2022-05-09,469896
2022-05-10,743643
2022-05-11,597380
2022-05-12,778383
2022-05-13,433889
2022-05-14,541472
2022-05-15,1278865
2022-05-16,1860450
2022-05-17,1959794
2022-05-18,915238
2022-05-19,704173
2022-05-20,207293
2022-05-21,716393
2022-05-22,933368
2022-05-23,837675
2022-05-24,315897
2022-05-25,901768
2022-05-26,1499850
2022-05-27,606373
2022-05-28,1501563
2022-05-29,361433
2022-05-30,513183
2022-05-31,990847
2022-06-01,932214
2022-06-02,52482
2022-06-03,1174580
2022-06-04,0
2022-06-05,556244
2022-06-06,747042
2022-06-07,748927
2022-06-08,1195720
2022-06-09,490746
2022-06-10,916672
2022-06-11,1200212
2022-06-12,412418
2022-06-13,554074
2022-06-14,636036
2022-06-15,511015
2022-06-16,1426304
2022-06-17,394393
2022-06-18,248638
2022-06-19,839748
2022-06-20,258747
2022-06-21,394885
2022-06-22,789095
2022-06-23,832704
2022-06-24,264853
2022-06-25,866500
2022-06-26,707624
2022-06-27,1041994
2022-06-28,1044810
2022-06-29,565828
2022-06-30,694950
2022-07-01,792412
2022-07-02,696653
2022-07-03,326335
2022-07-04,1476590
2022-07-05,359125
2022-07-06,74786
2022-07-07,328195
2022-07-08,278745
2022-07-09,61140
2022-07-10,454596
2022-07-11,653598
2022-07-12,1212944
2022-07-13,234119
2022-07-14,191140
2022-07-15,525450
2022-07-16,1411830
2022-07-17,1768486
2022-07-18,524918
2022-07-19,733193
2022-07-20,836421
2022-07-21,586357
2022-07-22,171545
2022-07-23,609004
2022-07-24,666676
2022-07-25,219919
2022-07-26,573636
2022-07-27,94532
2022-07-28,1013830
2022-07-29,358189
2022-07-30,469039
2022-07-31,262785
2022-08-01,1372448
2022-08-02,577883
2022-08-03,127078
2022-08-04,387159
2022-08-05,82810
2022-08-06,1004615
2022-08-07,664677
2022-08-08,930155
2022-08-09,1158174
2022-08-10,1352056
2022-08-11,0
2022-08-12,59429
2022-08-13,1142163
2022-08-14,669269
2022-08-15,725008
2022-08-16,409390
2022-08-17,1016618
2022-08-18,406927
2022-08-19,361453
2022-08-20,1558068
2022-08-21,1002740
2022-08-22,544175
2022-08-23,319771
2022-08-24,1421672
2022-08-25,453141
2022-08-26,825028
2022-08-27,1106881
2022-08-28,763047
2022-08-29,666573
2022-08-30,91787
2022-08-31,316086
2022-09-01,868761
2022-09-02,389222
2022-09-03,1120524
2022-09-04,435442
2022-09-05,746063
2022-09-06,974411
2022-09-07,612578
2022-09-08,247702
2022-09-09,1154807
2022-09-10,489120
