date,value
2019-08-14,775886
2019-08-15,1045812
2019-08-16,360521
2019-08-17,897185
2019-08-18,640602
2019-08-19,213838
2019-08-20,1235218
2019-08-21,842340
2019-08-22,1082447
2019-08-23,584200
2019-08-24,579485
2019-08-25,945464
2019-08-26,1144905
2019-08-27,421064
2019-08-28,906782
2019-08-29,513782
2019-08-30,869541
2019-08-31,1123362
2019-09-01,812056
2019-09-02,1258819
2019-09-03,487577
2019-09-04,951162
2019-09-05,372203
2019-09-06,908268
2019-09-07,715844
2019-09-08,1956949
2019-09-09,804237
2019-09-10,908106
2019-09-11,622498
2019-09-12,734271
2019-09-13,508745
2019-09-14,754518
2019-09-15,797545
2019-09-16,960970
2019-09-17,435868
2019-09-18,467709
2019-09-19,799238
2019-09-20,1235962
2019-09-21,905186
2019-09-22,696505
2019-09-23,625857
2019-09-24,569102
2019-09-25,529734
2019-09-26,713913
2019-09-27,1062870
2019-09-28,1051787
2019-09-29,749565
2019-09-30,491658
2019-10-01,1071421
2019-10-02,683595
2019-10-03,1476806
2019-10-04,492623
2019-10-05,342229
2019-10-06,1011939
2019-10-07,486856
2019-10-08,641158
2019-10-09,1092715
2019-10-10,1221223
2019-10-11,607263
2019-10-12,965549
2019-10-13,374073
2019-10-14,825969
2019-10-15,534018
2019-10-16,1329141
2019-10-17,945417
2019-10-18,1140545
2019-10-19,1117555
2019-10-20,886012
2019-10-21,1072359
2019-10-22,1206429
2019-10-23,948739
2019-10-24,453390
2019-10-25,489278
2019-10-26,919194
2019-10-27,730918
2019-10-28,448404
2019-10-29,1007298
2019-10-30,1282400
2019-10-31,1044851
2019-11-01,1087644
2019-11-02,321392
2019-11-03,777016
2019-11-04,1231009
2019-11-05,927988
2019-11-06,651787
2019-11-07,1248691
2019-11-08,659160
2019-11-09,829262
2019-11-10,692975
2019-11-11,1029303
2019-11-12,638122
2019-11-13,1089824
2019-11-14,500408
2019-11-15,1365550
2019-11-16,936007
2019-11-17,617241
2019-11-18,1152910
2019-11-19,1350672
2019-11-20,726473
2019-11-21,733755
2019-11-22,1205348
2019-11-23,677087
2019-11-24,902364
2019-11-25,1204982
2019-11-26,543272
2019-11-27,696242
2019-11-28,499830
2019-11-29,918833
2019-11-30,1307708
2019-12-01,667683
2019-12-02,1636331
2019-12-03,1083819
2019-12-04,787780
2019-12-05,1016730
2019-12-06,852262
2019-12-07,784113
2019-12-08,683831
2019-12-09,440079
2019-12-10,609447
2019-12-11,1249869
2019-12-12,502872
2019-12-13,675499
2019-12-14,838645
2019-12-15,655055
2019-12-16,1455802
2019-12-17,964136
2019-12-18,656075
2019-12-19,641368
2019-12-20,1008422
2019-12-21,918155
2019-12-22,627737
2019-12-23,763508
2019-12-24,1179690
2019-12-25,906104
2019-12-26,1194330
2019-12-27,1201063
2019-12-28,820717
2019-12-29,1001168
2019-12-30,816724
2019-12-31,674043
2020-01-01,702462
2020-01-02,1133710
2020-01-03,1072549
2020-01-04,566535
2020-01-05,698430
2020-01-06,882494
2020-01-07,614407
2020-01-08,837630
2020-01-09,822783
2020-01-10,1044737
2020-01-11,525818
2020-01-12,1380477
2020-01-13,582162
2020-01-14,392258
2020-01-15,755632
2020-01-16,711726
2020-01-17,550438
2020-01-18,867992
2020-01-19,458771
2020-01-20,1058170
2020-01-21,872250
2020-01-22,593329
2020-01-23,218672
2020-01-24,1495612
2020-01-25,896942
2020-01-26,720001
2020-01-27,566818
2020-01-28,954989
2020-01-29,831751
2020-01-30,927898
2020-01-31,808214
2020-02-01,576535
2020-02-02,748647
2020-02-03,963326
2020-02-04,654134
2020-02-05,1456812
2020-02-06,643789
2020-02-07,1312605
2020-02-08,740878
2020-02-09,623077
2020-02-10,423196
2020-02-11,956364
2020-02-12,718191
2020-02-13,532270
2020-02-14,737234
2020-02-15,792327
2020-02-16,634020
2020-02-17,1088914
2020-02-18,585818
2020-02-19,1324075
2020-02-20,796262
2020-02-21,1212411
2020-02-22,782325
2020-02-23,1565511
2020-02-24,710358
2020-02-25,458843
2020-02-26,814903
2020-02-27,442227
2020-02-28,935818
2020-02-29,1133740
2020-03-01,958883
2020-03-02,476032
2020-03-03,1721936
2020-03-04,978410
2020-03-05,1243018
2020-03-06,1069233
2020-03-07,854411
2020-03-08,1002183
2020-03-09,915921
2020-03-10,506600
2020-03-11,1198256
2020-03-12,496606
2020-03-13,550968
2020-03-14,966058
2020-03-15,1031774
2020-03-16,317484
2020-03-17,421894
2020-03-18,885228
2020-03-19,858369
2020-03-20,888966
2020-03-21,819040
2020-03-22,512469
2020-03-23,460844
2020-03-24,1155147
2020-03-25,827215
2020-03-26,1120707
2020-03-27,876810
2020-03-28,1089222
2020-03-29,600238
2020-03-30,874063
2020-03-31,1442796
2020-04-01,829023
2020-04-02,866807
2020-04-03,327819
2020-04-04,578842
2020-04-05,966868
2020-04-06,1032544
2020-04-07,1479992
2020-04-08,750447
2020-04-09,1481922
2020-04-10,836548
2020-04-11,1020786
2020-04-12,986383
2020-04-13,1094029
2020-04-14,1182768
2020-04-15,1331146
2020-04-16,700663
2020-04-17,361507
2020-04-18,670497
2020-04-19,1077235
2020-04-20,398391
2020-04-21,1244321
2020-04-22,1289746
2020-04-23,1256835
2020-04-24,563880
2020-04-25,1071800
2020-04-26,1253941
2020-04-27,1280778
2020-04-28,370194
2020-04-29,1450130
2020-04-30,1865204
2020-05-01,1869855
2020-05-02,642088
2020-05-03,1551314
2020-05-04,1045894
2020-05-05,1212551
2020-05-06,1365030
2020-05-07,1576825
2020-05-08,735321
2020-05-09,1447509
2020-05-10,506292
2020-05-11,1451993
2020-05-12,662612
2020-05-13,1750619
2020-05-14,991436
2020-05-15,810145
2020-05-16,1102246
2020-05-17,637811
2020-05-18,999049
2020-05-19,851459
2020-05-20,542360
2020-05-21,642626
2020-05-22,1133187
2020-05-23,935661
2020-05-24,611767
2020-05-25,991837
2020-05-26,1180073
2020-05-27,1110394
2020-05-28,749968
2020-05-29,460734
2020-05-30,489759
2020-05-31,505654
2020-06-01,491903
2020-06-02,759101
2020-06-03,498889
2020-06-04,599551
2020-06-05,1369192
2020-06-06,890152
2020-06-07,570031
2020-06-08,854260
2020-06-09,1032445
2020-06-10,903029
2020-06-11,283681
2020-06-12,890446
2020-06-13,582704
2020-06-14,329278
2020-06-15,788956
2020-06-16,289058
2020-06-17,1260280
2020-06-18,919662
2020-06-19,738362
2020-06-20,437330
2020-06-21,773542
2020-06-22,888257
2020-06-23,306433
2020-06-24,794025
2020-06-25,723437
2020-06-26,978316
2020-06-27,365192
2020-06-28,630569
2020-06-29,701954
2020-06-30,593433
2020-07-01,679051
2020-07-02,688167
2020-07-03,702973
2020-07-04,369679
2020-07-05,1138313
2020-07-06,936104
2020-07-07,986124
2020-07-08,842102
2020-07-09,704777
2020-07-10,651313
2020-07-11,318978
2020-07-12,689071
2020-07-13,974810
2020-07-14,399786
2020-07-15,854056
2020-07-16,791114
2020-07-17,322592
2020-07-18,623452
2020-07-19,717238
2020-07-20,895683
2020-07-21,753281
2020-07-22,603283
2020-07-23,744674
2020-07-24,504748
2020-07-25,589295
2020-07-26,989791
2020-07-27,712460
2020-07-28,441695
2020-07-29,629726
2020-07-30,608707
2020-07-31,496916
2020-08-01,841103
2020-08-02,567283
2020-08-03,583893
2020-08-04,511665
2020-08-05,696371
2020-08-06,521045
2020-08-07,506893
2020-08-08,868145
2020-08-09,798155
2020-08-10,387321
2020-08-11,899672
2020-08-12,489795
2020-08-13,1039431
2020-08-14,334068
2020-08-15,500297
2020-08-16,417824
2020-08-17,682068
2020-08-18,471846
2020-08-19,604866
2020-08-20,473658
2020-08-21,924099
2020-08-22,955606
2020-08-23,585153
2020-08-24,594936
2020-08-25,899609
2020-08-26,377150
2020-08-27,638346
2020-08-28,661579
2020-08-29,750776
2020-08-30,688622
2020-08-31,617143
2020-09-01,547400
2020-09-02,856300
2020-09-03,466767
2020-09-04,577631
2020-09-05,448142
2020-09-06,906595
2020-09-07,669354
2020-09-08,663232
2020-09-09,1102179
2020-09-10,562411
2020-09-11,339361
2020-09-12,820576
2020-09-13,266679
2020-09-14,970120
2020-09-15,760054
2020-09-16,902217
2020-09-17,693889
2020-09-18,225205
2020-09-19,575806
2020-09-20,507242
2020-09-21,466422
2020-09-22,966648
2020-09-23,141350
2020-09-24,459746
2020-09-25,614419
2020-09-26,432537
2020-09-27,466994
2020-09-28,955474
2020-09-29,632260
2020-09-30,827531
2020-10-01,560109
2020-10-02,326828
2020-10-03,431566
2020-10-04,482769
2020-10-05,126685
2020-10-06,901405
2020-10-07,516596
2020-10-08,608385
2020-10-09,221099
2020-10-10,896457
2020-10-11,705675
2020-10-12,582968
2020-10-13,422776
2020-10-14,350824
2020-10-15,800473
2020-10-16,420332
2020-10-17,876767
2020-10-18,401366
2020-10-19,687083
2020-10-20,534155
2020-10-21,530546
2020-10-22,286867
2020-10-23,788954
2020-10-24,388602
2020-10-25,1046731
2020-10-26,472705
2020-10-27,972227
2020-10-28,712594
2020-10-29,562629
2020-10-30,873965
2020-10-31,939893
2020-11-01,671175
2020-11-02,353710
2020-11-03,422845
2020-11-04,329001
2020-11-05,961268
2020-11-06,686145
2020-11-07,644966
2020-11-08,542561
2020-11-09,577722
2020-11-10,833855
2020-11-11,287383
2020-11-12,361108
2020-11-13,1072964
2020-11-14,939199
2020-11-15,750111
2020-11-16,1159529
2020-11-17,443421
2020-11-18,426369
2020-11-19,233836
2020-11-20,765193
2020-11-21,519340
2020-11-22,406673
2020-11-23,611239
2020-11-24,697831
2020-11-25,1043791
2020-11-26,331425
2020-11-27,490280
2020-11-28,659356
2020-11-29,229033
2020-11-30,951423
2020-12-01,360970
2020-12-02,672110
2020-12-03,539020
2020-12-04,616545
2020-12-05,703864
2020-12-06,656644
2020-12-07,541678
2020-12-08,940213
2020-12-09,389034
2020-12-10,417764
2020-12-11,1152210
2020-12-12,709833
2020-12-13,1083130
2020-12-14,743465
2020-12-15,1284598
2020-12-16,647066
2020-12-17,463892
2020-12-18,577169
2020-12-19,882553
2020-12-20,543179
2020-12-21,365187
2020-12-22,538899
2020-12-23,879858
2020-12-24,634587
2020-12-25,875723
2020-12-26,499257
2020-12-27,516154
2020-12-28,421945
2020-12-29,643845
2020-12-30,944709
2020-12-31,535490
2021-01-01,542045
2021-01-02,868872
2021-01-03,706725
2021-01-04,674096
2021-01-05,829601
2021-01-06,1156875
2021-01-07,755147
2021-01-08,252827
2021-01-09,1253838
2021-01-10,744516
2021-01-11,662816
2021-01-12,564142
2021-01-13,875600
2021-01-14,1163867
2021-01-15,717950
2021-01-16,1130207
2021-01-17,363082
2021-01-18,545254
2021-01-19,731512
2021-01-20,753425
2021-01-21,307545
2021-01-22,983261
2021-01-23,465307
2021-01-24,406008
2021-01-25,1066657
2021-01-26,678536
2021-01-27,988287
2021-01-28,494289
2021-01-29,676705
2021-01-30,702065
2021-01-31,325493
2021-02-01,392320
2021-02-02,485235
2021-02-03,833312
2021-02-04,623382
2021-02-05,342203
2021-02-06,883845
2021-02-07,771973
2021-02-08,800167
2021-02-09,789666
2021-02-10,1294220
2021-02-11,1277069
2021-02-12,472096
2021-02-13,918312
2021-02-14,908595
2021-02-15,1100806
2021-02-16,776692
2021-02-17,512562
2021-02-18,655828
2021-02-19,315083
2021-02-20,874004
2021-02-21,255989
2021-02-22,552035
2021-02-23,851925
2021-02-24,935901
2021-02-25,809471
2021-02-26,864671
2021-02-27,670619
2021-02-28,832188
2021-03-01,1096099
2021-03-02,608168
2021-03-03,168574
2021-03-04,418217
2021-03-05,1343468
2021-03-06,790284
2021-03-07,720859
2021-03-08,1450509
2021-03-09,1120001
2021-03-10,874648
2021-03-11,248095
2021-03-12,419434
2021-03-13,786251
2021-03-14,1025068
2021-03-15,1086885
2021-03-16,1251198
2021-03-17,866300
2021-03-18,1146473
2021-03-19,922715
2021-03-20,833290
2021-03-21,1150201
2021-03-22,587752
2021-03-23,475287
2021-03-24,640710
2021-03-25,652025
2021-03-26,756650
2021-03-27,416536
2021-03-28,397207
2021-03-29,120563
2021-03-30,434497
2021-03-31,325876
2021-04-01,848392
2021-04-02,244211
2021-04-03,916255
2021-04-04,1046636
2021-04-05,746362
2021-04-06,776470
2021-04-07,969978
2021-04-08,896935
2021-04-09,937651
2021-04-10,277849
2021-04-11,957665
2021-04-12,1296676
2021-04-13,520444
2021-04-14,554740
2021-04-15,1030777
2021-04-16,780480
2021-04-17,652502
2021-04-18,852985
2021-04-19,825909
2021-04-20,908886
2021-04-21,727311
2021-04-22,786864
2021-04-23,685072
2021-04-24,597999
2021-04-25,608792
2021-04-26,785173
2021-04-27,245557
2021-04-28,933734
2021-04-29,839916
2021-04-30,917232
2021-05-01,345722
2021-05-02,547739
2021-05-03,789707
2021-05-04,640461
2021-05-05,506859
2021-05-06,1114195
2021-05-07,824116
2021-05-08,953705
2021-05-09,622557
2021-05-10,826612
2021-05-11,1067384
2021-05-12,442030
2021-05-13,436454
2021-05-14,549992
2021-05-15,966519
2021-05-16,994871
2021-05-17,405239
2021-05-18,700533
2021-05-19,1069176
2021-05-20,942989
2021-05-21,792655
2021-05-22,1045945
2021-05-23,769220
2021-05-24,967861
2021-05-25,700062
2021-05-26,489283
2021-05-27,533266
2021-05-28,308183
2021-05-29,594912
2021-05-30,970989
2021-05-31,573209
2021-06-01,992024
2021-06-02,1122375
2021-06-03,867711
2021-06-04,549310
2021-06-05,1148003
2021-06-06,690518
2021-06-07,1083226
2021-06-08,870487
2021-06-09,390524
2021-06-10,510603
2021-06-11,1308907
2021-06-12,682581
2021-06-13,903496
2021-06-14,671877
2021-06-15,899369
2021-06-16,892350
2021-06-17,647634
2021-06-18,648347
2021-06-19,1332298
2021-06-20,1049592
2021-06-21,589005
2021-06-22,695275
2021-06-23,585167
2021-06-24,1219094
2021-06-25,597300
2021-06-26,573807
2021-06-27,1062072
2021-06-28,439640
2021-06-29,760407
2021-06-30,828228
2021-07-01,921729
2021-07-02,738394
2021-07-03,1080071
2021-07-04,976829
2021-07-05,338499
2021-07-06,641493
2021-07-07,822030
2021-07-08,469740
2021-07-09,385318
2021-07-10,1262540
2021-07-11,546805
2021-07-12,909192
2021-07-13,1025197
2021-07-14,853135
2021-07-15,585891
2021-07-16,413497
2021-07-17,854654
2021-07-18,742646
2021-07-19,546108
2021-07-20,715440
2021-07-21,495999
2021-07-22,857007
2021-07-23,1054492
2021-07-24,424410
2021-07-25,607180
2021-07-26,631689
2021-07-27,900078
2021-07-28,533584
2021-07-29,563955
2021-07-30,411744
2021-07-31,793262
2021-08-01,417568
2021-08-02,587645
2021-08-03,1373706
2021-08-04,322852
2021-08-05,817588
2021-08-06,1052038
2021-08-07,524718
2021-08-08,604674
2021-08-09,910979
2021-08-10,1045661
2021-08-11,753663
2021-08-12,1098138
2021-08-13,896528
2021-08-14,612758
2021-08-15,898516
2021-08-16,1171181
2021-08-17,464994
2021-08-18,811224
2021-08-19,424976
2021-08-20,769702
2021-08-21,1439207
2021-08-22,804696
2021-08-23,603512
2021-08-24,729946
2021-08-25,427530
2021-08-26,378931
2021-08-27,1032398
2021-08-28,802295
2021-08-29,410180
2021-08-30,686953
2021-08-31,733873
2021-09-01,951725
2021-09-02,862947
2021-09-03,650264
2021-09-04,1422452
2021-09-05,813785
2021-09-06,587329
2021-09-07,1340543
2021-09-08,273765
2021-09-09,706667
2021-09-10,1372664
2021-09-11,829228
2021-09-12,814249
2021-09-13,812636
2021-09-14,352916
2021-09-15,922136
2021-09-16,443683
2021-09-17,592680
2021-09-18,636527
2021-09-19,651834
2021-09-20,1167317
2021-09-21,902882
2021-09-22,1065684
2021-09-23,1238761
2021-09-24,1094808
2021-09-25,1194778
2021-09-26,553467
2021-09-27,632018
2021-09-28,595069
2021-09-29,1102882
2021-09-30,954490
2021-10-01,766643
2021-10-02,1002011
2021-10-03,1065981
2021-10-04,1357881
2021-10-05,630522
2021-10-06,853807
2021-10-07,445751
2021-10-08,612023
2021-10-09,1164113
2021-10-10,1230035
2021-10-11,430135
2021-10-12,1132349
2021-10-13,1403931
2021-10-14,615304
2021-10-15,795486
2021-10-16,839816
2021-10-17,623431
2021-10-18,465339
2021-10-19,930901
2021-10-20,614790
2021-10-21,794105
2021-10-22,948038
2021-10-23,1326164
2021-10-24,570436
2021-10-25,944159
2021-10-26,949801
2021-10-27,242579
2021-10-28,835193
2021-10-29,1232930
2021-10-30,385889
2021-10-31,747313
2021-11-01,824933
2021-11-02,685922
2021-11-03,1349428
2021-11-04,653659
2021-11-05,975722
2021-11-06,1086849
2021-11-07,687681
2021-11-08,643759
2021-11-09,603834
2021-11-10,728219
2021-11-11,536565
2021-11-12,1435486
2021-11-13,1077981
2021-11-14,561937
2021-11-15,663765
2021-11-16,357354
2021-11-17,912546
2021-11-18,468781
2021-11-19,1065496
2021-11-20,850246
2021-11-21,660143
2021-11-22,538241
2021-11-23,359003
2021-11-24,629885
2021-11-25,566564
2021-11-26,801850
2021-11-27,482490
2021-11-28,1174687
2021-11-29,796313
2021-11-30,659805
2021-12-01,695599
2021-12-02,523305
2021-12-03,365594
2021-12-04,1214342
2021-12-05,683801
2021-12-06,1317325
2021-12-07,676393
2021-12-08,723001
2021-12-09,970144
2021-12-10,431049
2021-12-11,976790
2021-12-12,463243
2021-12-13,630745
2021-12-14,1065113
2021-12-15,649987
2021-12-16,476083
2021-12-17,649283
2021-12-18,542699
2021-12-19,1252865
2021-12-20,914174
2021-12-21,764728
2021-12-22,539251
2021-12-23,733432
2021-12-24,676119
2021-12-25,719210
2021-12-26,263656
2021-12-27,1228131
2021-12-28,716232
2021-12-29,1174109
2021-12-30,773955
2021-12-31,726999
2022-01-01,356956
2022-01-02,1153956
2022-01-03,1109628
2022-01-04,625527
2022-01-05,687756
2022-01-06,941044
2022-01-07,817248
2022-01-08,628470
2022-01-09,540220
2022-01-10,1130519
2022-01-11,590961
2022-01-12,1294129
2022-01-13,435431
2022-01-14,981013
2022-01-15,1439578
2022-01-16,1366146
2022-01-17,974800
2022-01-18,490882
2022-01-19,817659
2022-01-20,723386
2022-01-21,722693
2022-01-22,604760
2022-01-23,791493
2022-01-24,142099
2022-01-25,303853
2022-01-26,420375
2022-01-27,829664
2022-01-28,588588
2022-01-29,553882
2022-01-30,755596
2022-01-31,608445
2022-02-01,1005771
2022-02-02,1041907
2022-02-03,414232
2022-02-04,1177935
2022-02-05,916336
2022-02-06,805135
2022-02-07,363913
2022-02-08,1317399
2022-02-09,673838
2022-02-10,786547
2022-02-11,1029184
2022-02-12,1019636
2022-02-13,632693
2022-02-14,578808
2022-02-15,697463
2022-02-16,1025917
2022-02-17,532786
2022-02-18,467712
2022-02-19,570145
2022-02-20,888934
2022-02-21,1564479
2022-02-22,999483
2022-02-23,455013
2022-02-24,775144
2022-02-25,822916
2022-02-26,592370
2022-02-27,1024335
2022-02-28,710655
2022-03-01,455655
2022-03-02,1304904
2022-03-03,601169
2022-03-04,634848
2022-03-05,694355
2022-03-06,670565
2022-03-07,441730
2022-03-08,946024
2022-03-09,695145
2022-03-10,919337
2022-03-11,1014850
2022-03-12,1009309
2022-03-13,658543
2022-03-14,802930
2022-03-15,1009570
2022-03-16,1034162
2022-03-17,832652
2022-03-18,1033348
2022-03-19,1188113
2022-03-20,815570
2022-03-21,986630
2022-03-22,836613
2022-03-23,623403
2022-03-24,837716
2022-03-25,570495
2022-03-26,738648
2022-03-27,717457
2022-03-28,922029
2022-03-29,1393024
2022-03-30,1156728
2022-03-31,994375
2022-04-01,1161497
2022-04-02,1534677
2022-04-03,940247
2022-04-04,708255
2022-04-05,1418817
2022-04-06,1085248
2022-04-07,1082225
2022-04-08,528846
2022-04-09,763368
2022-04-10,1444478
2022-04-11,1154949
2022-04-12,497966
2022-04-13,1118370
2022-04-14,483424
2022-04-15,1587408
2022-04-16,946891
2022-04-17,958091
2022-04-18,557715
2022-04-19,1342445
2022-04-20,735815
2022-04-21,1377330
2022-04-22,1411685
2022-04-23,1006419
2022-04-24,750209
2022-04-25,1411533
2022-04-26,427468
2022-04-27,963478
2022-04-28,636044
2022-04-29,709141
2022-04-30,675908
2022-05-01,997790
2022-05-02,1509390
2022-05-03,1289652
2022-05-04,866703
2022-05-05,735198
2022-05-06,811913
2022-05-07,878831
2022-05-08,1479345
2022-05-09,636245
2022-05-10,704801
2022-05-11,1244677
2022-05-12,1233720
2022-05-13,1006978
2022-05-14,558339
2022-05-15,758684
2022-05-16,993694
2022-05-17,1051396
2022-05-18,561836
2022-05-19,1368448
2022-05-20,1220366
2022-05-21,1101437
2022-05-22,1286765
2022-05-23,900958
2022-05-24,898141
2022-05-25,1563952
2022-05-26,1058770
2022-05-27,1351845
2022-05-28,698434
2022-05-29,610754
2022-05-30,1433622
2022-05-31,1537387
2022-06-01,832023
2022-06-02,1153320
2022-06-03,1422027
2022-06-04,1556834
2022-06-05,1199354
2022-06-06,997522
2022-06-07,766398
2022-06-08,1567149
2022-06-09,1285811
2022-06-10,840454
2022-06-11,900029
2022-06-12,1052687
2022-06-13,1169606
2022-06-14,1055060
2022-06-15,702511
2022-06-16,1784019
2022-06-17,1427319
2022-06-18,1428130
2022-06-19,1623354
2022-06-20,657588
2022-06-21,1197673
2022-06-22,1326445
2022-06-23,1787598
2022-06-24,631804
2022-06-25,1177832
2022-06-26,1259972
2022-06-27,904929
2022-06-28,1039485
2022-06-29,586130
2022-06-30,842425
2022-07-01,1393680
2022-07-02,1452703
2022-07-03,695508
2022-07-04,1708439
2022-07-05,742773
2022-07-06,887767
2022-07-07,702709
2022-07-08,959935
2022-07-09,1518637
2022-07-10,1558113
2022-07-11,1722519
2022-07-12,1782202
2022-07-13,1511301
2022-07-14,2535354
2022-07-15,373177
2022-07-16,1198280
2022-07-17,1053569
2022-07-18,1125049
2022-07-19,910320
2022-07-20,864749
2022-07-21,1114989
2022-07-22,1092599
2022-07-23,1119018
2022-07-24,1481480
2022-07-25,901297
2022-07-26,840423
2022-07-27,679399
2022-07-28,928178
2022-07-29,1100638
2022-07-30,1518353
2022-07-31,1221523
2022-08-01,1513258
2022-08-02,348681
2022-08-03,1074023
2022-08-04,1567797
2022-08-05,1356993
2022-08-06,1761498
2022-08-07,1120550
2022-08-08,637959
2022-08-09,798222
2022-08-10,1741410
2022-08-11,1198419
2022-08-12,1189975
2022-08-13,956758
2022-08-14,936029
2022-08-15,859292
2022-08-16,1066366
2022-08-17,1878761
2022-08-18,1465670
2022-08-19,1078480
2022-08-20,1307628
2022-08-21,968265
2022-08-22,1342525
2022-08-23,765524
2022-08-24,1324898
2022-08-25,865477
2022-08-26,1328359
2022-08-27,966689
2022-08-28,1258387
2022-08-29,1077902
2022-08-30,1149045
2022-08-31,1188050
2022-09-01,1824004
2022-09-02,1596038
2022-09-03,1666486
2022-09-04,1384363
2022-09-05,1164016
2022-09-06,771659
2022-09-07,1811433
2022-09-08,817977
2022-09-09,869419
2022-09-10,2044031
2022-09-11,1515137
2022-09-12,1054291
2022-09-13,972491
2022-09-14,1235124
2022-09-15,1012756
2022-09-16,1243399
2022-09-17,1366246
2022-09-18,875121
2022-09-19,921183
2022-09-20,268062
2022-09-21,1549125
2022-09-22,1100993
