date,value
2026-06-17,383494
2026-06-18,1100337
2026-06-19,515163
2026-06-20,635501
2026-06-21,670887
2026-06-22,788871
2026-06-23,800136
2026-06-24,887899
2026-06-25,703566
2026-06-26,854165
2026-06-27,830414
2026-06-28,1031165
2026-06-29,500038
2026-06-30,992538
2026-07-01,878951
2026-07-02,446386
2026-07-03,629560
2026-07-04,727570
2026-07-05,992390
2026-07-06,575529
2026-07-07,906239
2026-07-08,749126
2026-07-09,712145
2026-07-10,758159
2026-07-11,726604
2026-07-12,426228
2026-07-13,1286711
2026-07-14,846518
2026-07-15,910475
2026-07-16,566811
2026-07-17,677659
2026-07-18,389225
2026-07-19,1443001
2026-07-20,481612
2026-07-21,498274
2026-07-22,770592
2026-07-23,762479
2026-07-24,720497
2026-07-25,407502
2026-07-26,851191
2026-07-27,999739
2026-07-28,968983
2026-07-29,620735
2026-07-30,805004
2026-07-31,646359
2026-08-01,554575
2026-08-02,863398
2026-08-03,480499
2026-08-04,513181
2026-08-05,530128
2026-08-06,511538
2026-08-07,536672
2026-08-08,497981
2026-08-09,660157
2026-08-10,660203
2026-08-11,728085
2026-08-12,653687
2026-08-13,544230
2026-08-14,928620
2026-08-15,675721
2026-08-16,686349
2026-08-17,828387
2026-08-18,636787
2026-08-19,475871
2026-08-20,453466
2026-08-21,802935
2026-08-22,635788
2026-08-23,278683
2026-08-24,766892
2026-08-25,597065
2026-08-26,945333
2026-08-27,479422
2026-08-28,397601
2026-08-29,624754
2026-08-30,928419
